acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.989,"['Nilla Pizzi', 'Achille Togliani']",0.386,185469,0.115,0,2QMHXNMPNUGHuttynqxbjS,0.96,11,0.147,-24.709,1,La Luna si veste d'argento,6,1940-06-29,0.0676,68.382,0.192,1940
0.992,['Jaganmoy Mitra'],0.237,200133,0.17,0,2QWzhkT0RFRVQCoMPIWwLy,0.5660000000000001,11,0.0927,-20.145,0,Jodi Mala Holo Aaji Milan,0,1940-12-01,0.0523,73.99600000000002,0.341,1940
0.648,['Эрнест Хемингуэй'],0.635,97700,0.123,1,2QsBJP7osAQF1C7c6rgYSr,0.0,2,0.679,-18.743,1,Часть 186.2 - По ком звонит колокол,0,1940,0.964,167.97099999999998,0.611,1940
0.964,"['Nilla Pizzi', 'Gino Latilla']",0.501,221701,0.0404,0,2R60ydPD1gKR171zzmbp49,0.0373,3,0.0968,-24.412,1,Amico tango,0,1940-06-29,0.0552,104.967,0.316,1940
0.99,['Kalyani'],0.419,199471,0.199,0,2RA8MhjyuPl6MeTQngQnkv,0.00061,7,0.16,-8.309,1,Oonchi Nigahon Ke Teer,0,1940-01-01,0.0817,78.593,0.65,1940
0.97,"['Giorgos Papasideris', 'Tasos Xalkias-Klarino']",0.36,200747,0.5589999999999999,0,2RTHkjcQSIfuFmnheAKQAZ,0.185,8,0.247,-7.0539999999999985,1,Aetos,0,1940-01-01,0.0335,100.411,0.73,1940
0.94,"['Rita Ampatzi', 'Giorgos Anestopoulos']",0.555,198800,0.555,0,2RUC3GcehdiEUuj7UmQ8JP,4.63e-05,1,0.177,-6.4460000000000015,0,Xoriatopoula,0,1940-01-01,0.0482,115.498,0.905,1940
0.99,['Stratos Pagioumtzis'],0.652,204453,0.245,0,2RWsSsqbXhuIqCxaNJHoae,0.727,11,0.22,-14.034,1,Kalogeraki,0,1940-01-01,0.0573,113.176,0.737,1940
0.8079999999999999,['Luis Rovira y su Orquesta'],0.482,197279,0.461,0,2ReflbaUpvKAXBFKNe5fvZ,0.917,5,0.154,-8.702,1,El regreso de Cristóbal Colón - Remastered,0,1940-01-12,0.0547,173.851,0.799,1940
0.867,['Jararaca E Ratinho'],0.684,191537,0.407,0,2RtcfTQFWye3yylWfyUDlu,0.0,0,0.594,-12.931,1,Viola das Alagoas,0,1940-01-01,0.161,91.217,0.961,1940
0.957,['Rita Ampatzi'],0.677,196867,0.21,0,2S0wn9CvY9n7S1jEMzSRVD,0.000344,8,0.0917,-9.53,1,O xemagkas,0,1940-01-01,0.0424,99.381,0.648,1940
0.991,"['Roza Eskenazi', 'Nikos Rellias', 'Klarino']",0.511,198427,0.439,0,2SDRstRpsCTF7qBvPh4Txa,0.598,7,0.132,-9.713,1,Oi omorfes tis Livadeias,0,1940-01-01,0.0308,104.824,0.705,1940
0.991,"['Bedřich Smetana', 'Marie Podvalová', 'Stanislav Muž', 'Vilém Zítek', 'Josef Vojta', 'Ota Horáková', 'Marta Krásová', 'Jaroslav Veverka', 'Prague National Theatre Chorus', 'Prague National Theatre Orchestra', 'Jan Maria Ouředník', 'Václav Talich', 'Josef Křikava']",0.449,60507,0.315,0,2SEGaosrnf7rpEtPAldV2e,0.13699999999999998,8,0.145,-15.779000000000002,1,"Libuše, Act III, Scene 3: ""Buď vítaná"" (Libuše, Přemysl ze Stadic, Chrudoš od Otavy, Šťáhlav na Radbuze, Krasava, Radmila, Lutobor, Radovan) - Live",0,1940,0.135,82.553,0.113,1940
0.996,['Stellakis Perpiniadis'],0.417,200373,0.445,0,2SFh3oOyVzpL2I223kR8AP,0.877,9,0.0744,-10.315,0,Ta dio soy matia,0,1940-01-01,0.037000000000000005,89.698,0.871,1940
0.7020000000000001,['Эрнест Хемингуэй'],0.747,110669,0.115,1,2SKdDS2W91Ooozp6IORK7C,0.0,0,0.5529999999999999,-18.654,1,Часть 77.4 & Часть 78.1 - По ком звонит колокол,0,1940,0.954,105.013,0.564,1940
0.995,['Roza Eskenazi'],0.381,205227,0.0761,0,2SKdNPkIAYA3bYG0TDCMdD,0.0742,1,0.118,-14.004,1,Gkazet Nixevent,0,1940-01-01,0.0441,51.591,0.601,1940
0.889,['Rita Ampatzi'],0.5670000000000001,183387,0.685,0,2SinRSpQ1pvAvyLXAUSOVw,0.505,2,0.333,-7.267,1,Mpallos,0,1940-01-01,0.0622,92.62,0.655,1940
0.124,"['Richard Levitt', 'Charles Byrd', 'Carl Tucker']",0.722,217920,0.722,0,2SqS3ORikXwbfcT91oHboP,0.368,8,0.155,-7.73,1,Everybody's Got a Little Devil in Their Soul,0,1940-11-15,0.0571,95.998,0.931,1940
0.892,['Wilmoth Houdini'],0.615,190440,0.338,0,2T1LyJnwFP99hFSB4Avc3o,0.00218,5,0.0837,-10.603,1,No Mo' Bench and Board,0,1940-01-01,0.14400000000000002,93.704,0.973,1940
0.995,['周璇'],0.628,158840,0.153,0,2TAqdX8vSVYxDb0vog9dNr,0.0352,5,0.253,-14.279000000000002,1,何日君再來 - 二,2,1940-02-01,0.0413,116.931,0.7120000000000001,1940
0.968,['Ying Yin Wu'],0.5379999999999999,167667,0.313,0,2TCHu1TbS9GNE3ULxJWqwa,1.47e-06,0,0.0859,-8.904,1,風流債,1,1940-02-01,0.0317,80.211,0.625,1940
0.986,['Dimitris Arapakis'],0.479,148373,0.311,0,2TR5GqpryoJNnNMWKiSOTm,1.76e-05,1,0.172,-10.39,1,H trigona,0,1940-01-01,0.0866,109.246,0.602,1940
0.963,['ANTONIS NTALGKAS'],0.606,193000,0.478,0,2TVQMLzcgZmOn0QMRaJW7G,0.341,6,0.0637,-8.272,1,Karotseris,0,1940-01-01,0.0588,100.048,0.89,1940
0.655,['Эрнест Хемингуэй'],0.625,107238,0.117,1,2TbudbWZckUyROv97ODfPk,0.0,0,0.35200000000000004,-19.169,1,Часть 206.3 & Часть 207.1 - По ком звонит колокол,0,1940,0.966,174.875,0.468,1940
0.959,['Marika Ninou'],0.575,191853,0.941,0,2Tf6tDx5h7aFinn2RfBNWz,0.609,6,0.3,-10.92,0,Palamakia palamakia,1,1940-01-01,0.136,170.69099999999997,0.531,1940
0.913,['Giorgos Papasideris'],0.469,197027,0.645,0,2TneKtcD2TRihDYyy3b4RS,0.35,7,0.307,-4.892,1,Golfo,0,1940-01-01,0.0571,122.108,0.748,1940
0.628,['Эрнест Хемингуэй'],0.711,142700,0.0723,1,2TscTzaTCMH1MtyEndvTbB,0.0,7,0.235,-21.06,1,Часть 24.3 - По ком звонит колокол,0,1940,0.958,108.721,0.581,1940
0.976,['Wilmoth Houdini'],0.64,186985,0.294,0,2Ud4ur2SnjfQ7fE5RMU8vi,0.00143,11,0.421,-12.828,1,"Rum and Coca-Cola, Pt. 1",1,1940-01-01,0.0464,146.13299999999995,0.6759999999999999,1940
0.772,['Эрнест Хемингуэй'],0.705,113551,0.0813,1,2UiY53Ur3qXranFELuz4az,0.0,2,0.57,-20.999,1,Часть 16.3 & Часть 17.1 - По ком звонит колокол,0,1940,0.957,107.762,0.634,1940
0.959,['Mixalis Kalergis'],0.442,201227,0.579,0,2Umi1q0ZH3MirWNYRMyno5,0.0004940000000000001,3,0.138,-7.641,0,Sto Pa Ke Sto Parigkila,0,1940-01-01,0.0386,107.165,0.743,1940
0.996,['Euaggelos Sofroniou'],0.311,184000,0.2,0,2UrKxrgUa35APXtIdHMXiv,0.936,6,0.112,-14.072,1,Mikropantremeni,0,1940-01-01,0.0543,82.805,0.5479999999999999,1940
0.748,['Эрнест Хемингуэй'],0.72,111700,0.138,1,2V5cp7G6IBoBCQCXmCT8OZ,0.0,11,0.308,-19.324,0,Часть 148.2 - По ком звонит колокол,0,1940,0.964,78.753,0.649,1940
0.517,['Эрнест Хемингуэй'],0.69,100400,0.121,1,2V5pJFH9bVMq1jXpTN4kTT,0.0,7,0.384,-17.576,1,Часть 211.3 - По ком звонит колокол,0,1940,0.955,102.13,0.494,1940
0.965,['Rita Ampatzi'],0.359,209627,0.494,0,2VYelHaivHIBrjTb1ZBNdf,0.0853,10,0.17,-8.573,0,Ola Ta Dentra,0,1940-01-01,0.0401,90.243,0.82,1940
0.992,['Giorgos Papasideris'],0.267,202173,0.23,0,2VeL5uHXJ7PYgAQZF63eAE,0.535,9,0.158,-12.887,1,Na imoun pouli na petaga,0,1940-01-01,0.0563,77.878,0.379,1940
0.867,['Эрнест Хемингуэй'],0.6,96800,0.154,1,2VmDLXk9jQqe8HjBXHvcYa,0.0,4,0.784,-18.066,0,Часть 166.2 - По ком звонит колокол,0,1940,0.964,205.313,0.394,1940
0.569,['Эрнест Хемингуэй'],0.727,99700,0.17,1,2Vpu8cbJhFa4RuIeF68q1b,0.0,11,0.695,-17.68,0,Часть 155.2 - По ком звонит колокол,0,1940,0.953,107.185,0.424,1940
0.993,['周璇'],0.369,192160,0.224,0,2WD3szaxLCPVzWgkzVx36A,0.8959999999999999,5,0.358,-15.705,1,葬花,1,1940-02-01,0.0426,74.396,0.446,1940
0.995,['Anna Likiardopoulou'],0.36,192120,0.262,0,2X1xOy1oHFnO7d5FKtNc2x,0.7040000000000001,0,0.111,-15.812,0,Kapote klapsame kai oi dio,0,1940-01-01,0.0459,114.732,0.635,1940
0.113,['Ansambl Biljana'],0.5820000000000001,269267,0.531,0,2Y6iMuaQHRzMCR37ld292x,0.000935,5,0.385,-6.942,1,Čifte Čifte Pajtonlari,5,1940-11-23,0.0276,133.96,0.84,1940
0.797,['The Gns Band'],0.499,274200,0.711,0,2YFPgxXqTxeTuWB4e4qsve,0.00189,0,0.507,-8.421,1,Whats the Blues Got to Do With It,0,1940,0.04,126.632,0.68,1940
0.995,['Mixalis Kalergis'],0.448,191093,0.201,0,2YcLciPOwEjutzHHDnJLWj,0.562,9,0.184,-15.076,0,Anathema Se Lohage,0,1940-01-01,0.0928,147.637,0.7509999999999999,1940
0.56,['Эрнест Хемингуэй'],0.711,96300,0.133,1,2Ycd5nLLeWiLFvSszp6Pib,0.0,11,0.345,-20.988000000000003,0,Часть 35.2 - По ком звонит колокол,0,1940,0.95,129.829,0.7070000000000001,1940
0.988,"['Roza Eskenazi', 'Nikos Karakostas', 'Klarino']",0.484,191520,0.359,0,2YmVF7Ig84O7eYfGRgFd0W,0.016,6,0.23,-11.527,0,Zafiria ein' ta matia soy,0,1940-01-01,0.0523,129.554,0.927,1940
0.994,['Kanak Das Biswas'],0.254,191653,0.174,0,2YnbsU5Q3rGOjbe36VNbUS,0.878,0,0.141,-13.936,0,Deko Na Amare Deko Na,0,1940-12-01,0.0383,175.46400000000003,0.172,1940
0.988,"['Stratos Pagioumtzis', 'Ioanna Georgokopoulou']",0.6890000000000001,198613,0.377,0,2ZGCMzTDtatCkqskpSfEWx,0.119,2,0.13699999999999998,-13.936,1,Se ksana eida pali,0,1940-01-01,0.0392,129.22899999999998,0.905,1940
0.991,['Giorgos Panagiotopoylos-Koyros)'],0.206,199347,0.434,0,2ZQo4qi5RdvUxMVQlun2op,0.0138,2,0.777,-11.406,1,Striftopoylos,0,1940-01-01,0.0528,72.74,0.297,1940
0.975,['Mr. Padgaonkar'],0.517,200753,0.223,0,2ZiSYkFcpLqBlK15HwBpLP,2.7000000000000004e-06,11,0.6459999999999999,-10.77,1,Radheshyam Shyam Shyam,0,1940-12-31,0.0491,119.141,0.512,1940
0.924,['Ying Yin Wu'],0.305,208000,0.327,0,2ZjcSkq9hn0W4dCxDomZVc,1.95e-06,2,0.119,-6.5070000000000014,1,醉酒,1,1940-02-01,0.0347,125.202,0.5429999999999999,1940
0.991,['Dimitris Arapakis'],0.32299999999999995,183520,0.417,0,2Znw89DLuMhJD6ZbCDQLIQ,0.004379999999999999,3,0.101,-9.6,0,Kino T Asteri To Lampro,0,1940-01-01,0.123,76.643,0.336,1940
0.99,"['Stellakis Perpiniadis', 'Manolis Xiotis']",0.434,188587,0.32299999999999995,0,2a9UxA0s7kcY86sLYzSxsy,0.312,7,0.108,-13.597,0,Vouno me vouno,1,1940-01-01,0.0295,99.275,0.54,1940
0.994,"['Victor Arden', 'Adam Caroll']",0.713,188720,0.126,0,2aLLqFbnXWcAvYgadfrVqU,0.942,5,0.0946,-20.506,1,Wake up and Dream: What is this thing called love?,0,1940,0.0538,103.274,0.6,1940
0.995,['ANTONIS NTALGKAS'],0.466,190000,0.418,0,2aOJvJndkibPw5qLlDzCF8,0.838,0,0.242,-9.416,1,Silivriano,0,1940-01-01,0.0571,80.166,0.633,1940
0.996,['Abbasuddin Ahmed'],0.5479999999999999,194160,0.0301,0,2agngBm0Af09CQoV1jso7i,0.521,4,0.113,-24.26,1,Dekh Amina Mayer Kole,0,1940-01-01,0.318,71.568,0.418,1940
0.936,['Jay McShann & His Orchestra'],0.612,183627,0.773,0,2akcetwbvtizDK4vQNt45M,0.89,0,0.2,-7.563,0,I Found a New Baby,0,1940,0.0566,129.47799999999998,0.6729999999999999,1940
0.996,['Rita Ampatzi'],0.586,199000,0.237,0,2asYHIbyG4MN3z7IQuGMJF,0.935,7,0.281,-13.927,0,Eisai Fantis,0,1940-01-01,0.038,83.335,0.909,1940
0.987,['Nikos Karakostas'],0.584,196480,0.369,0,2auSwT7y8cxxya4dRzW6i4,0.821,1,0.0912,-8.624,0,"Pera ston pera maxala, solo klarino",0,1940-01-01,0.0731,139.15200000000002,0.685,1940
0.994,['Markos Vamvakaris'],0.531,188080,0.542,0,2b6hx659XduJ87VSY2j5Zg,0.0933,6,0.213,-10.938,1,Stin Plaka pou epigaine,0,1940-01-01,0.0444,111.198,0.35600000000000004,1940
0.682,['Эрнест Хемингуэй'],0.7170000000000001,98428,0.14800000000000002,1,2bGBcqg8q32QCq4yfVtTlX,0.0,0,0.519,-18.834,1,Часть 150.3 & Часть 151.1 - По ком звонит колокол,0,1940,0.947,126.034,0.494,1940
0.993,"['Surendra', 'Jyoti']",0.428,181467,0.125,0,2bHB1OaTmETeyE6xqDJXU1,0.0633,8,0.106,-21.809,1,Tum Rooth Gayi Pyare Sajaniya,0,1940-12-01,0.0476,80.65899999999998,0.519,1940
0.908,['Georgia Mitaki'],0.434,188947,0.595,0,2bPhH1XJ19EXvsbfTrR7Cj,0.182,2,0.353,-8.28,1,Tha xorepseis gero,0,1940-01-01,0.0477,118.614,0.54,1940
0.277,['Эрнест Хемингуэй'],0.659,107900,0.17600000000000002,1,2bXgMBQA0fiGGMUldt2KTT,0.0,11,0.6970000000000001,-17.918,0,Часть 66.3 - По ком звонит колокол,0,1940,0.962,80.697,0.633,1940
0.961,['Charlie Chaplin'],0.597,181815,0.004529999999999999,0,2bef6jP2unJ18yrdHY8XTs,0.0,10,0.693,-26.712,0,Pudding Mysterioso,1,1940,0.066,65.186,0.331,1940
0.989,['Roza Eskenazi'],0.34,196973,0.457,0,2bk6SRAwdYUwjGkVXF5r3d,0.0143,8,0.212,-10.334,0,Fevgeis kai meno monos moy,0,1940-01-01,0.0379,129.415,0.573,1940
0.222,['Эрнест Хемингуэй'],0.645,100400,0.106,1,2bnR3ZR7hCbaGyhS7Y4WzP,0.0,11,0.452,-25.076,0,Часть 58.2 - По ком звонит колокол,0,1940,0.959,86.493,0.411,1940
0.138,['Эрнест Хемингуэй'],0.617,98500,0.121,1,2bsQJbyfQC6qFDjH0sDXIX,0.0,1,0.511,-18.98,0,Часть 113.3 - По ком звонит колокол,0,1940,0.947,74.768,0.7859999999999999,1940
0.994,['Dimitris Perdikopoulos'],0.534,174520,0.455,0,2c0OCJslBDpYXL96C19UE1,0.123,5,0.0737,-11.024,1,San oi kampanes,0,1940-01-01,0.0501,87.014,0.857,1940
0.945,['Markos Vamvakaris'],0.72,201920,0.389,0,2cGurUDQrfkA0bQZaXfqKJ,0.379,9,0.086,-10.159,0,Otan me vlepeis kai perno,0,1940-01-01,0.0605,108.601,0.504,1940
0.976,['Marika Ninou'],0.5379999999999999,202933,0.35200000000000004,0,2cL4k6u2brT0hsurXFIIpJ,0.00331,2,0.0658,-12.959,0,Ti simera ti aurio ti tora,2,1940-01-01,0.0795,177.49599999999995,0.7440000000000001,1940
0.775,['Эрнест Хемингуэй'],0.649,107100,0.136,1,2ch1GN049cYwuyJemYXLSD,0.0,11,0.6920000000000001,-19.519,0,Часть 18.2 - По ком звонит колокол,0,1940,0.961,85.105,0.564,1940
0.0554,['Orchestra Studio 7'],0.36,274965,0.371,0,4lxKWBQjfcG2nFgUDrSgwv,0.711,9,0.321,-13.611,1,'A discoteca - Musical base Version,0,1942-11-13,0.0342,152.82399999999996,0.223,1942
0.0439,['Orchestra Studio 7'],0.6759999999999999,147775,0.472,0,4mIxopKradHeTuXhxAmwSe,0.0131,5,0.126,-14.483,1,Tarantella luciana - Musical base Version,0,1942-11-13,0.0525,117.671,0.8759999999999999,1942
0.966,['Carlo Buti'],0.75,179905,0.21,0,4n1KK6x1tT0KU8R0PLcB7s,2.14e-05,5,0.211,-13.877,1,La piccinina,0,1942-05-30,0.106,128.214,0.7020000000000001,1942
0.986,"['Ludwig van Beethoven', 'Rudolf Serkin', 'Bruno Walter']",0.327,1151400,0.197,0,4nKQaQrF2TWdVbKL4q5fuo,0.912,3,0.125,-15.215,1,"Concerto No. 5 in E-Flat Major for Piano and Orchestra, Op. 73 ""Emperor"": I. Allegro",2,1942,0.0358,136.236,0.114,1942
0.29100000000000004,['Orchestra Studio 7'],0.5429999999999999,202083,0.555,0,4oIqyXW9m4cwXjwzwcYMcG,5.73e-05,4,0.21600000000000005,-12.272,0,Palcoscenico - Instrument and base Version,0,1942-11-13,0.0539,83.97200000000002,0.473,1942
0.993,"['John Philip Sousa', 'Vladimir Horowitz']",0.536,230453,0.242,0,4oP9eTDpN6CbIE6ANumMWo,0.879,8,0.218,-17.258,1,The Stars and Stripes Forever,4,1942,0.0375,112.672,0.511,1942
0.977,['Charlie Chaplin'],0.53,193824,0.209,0,4oRGp6lUlYc7O36nYsxrlz,0.604,10,0.115,-10.901,0,"The Lone Prospector, Big Jim & Black Larsen",0,1942,0.0533,109.746,0.519,1942
0.888,['Orchestra Studio 7'],0.531,166087,0.28600000000000003,0,4oZ4hRz34JqsKQ9Q2G90AQ,0.0,4,0.213,-12.758,1,A tazza 'e cafè - Instrument and base Version,0,1942-11-13,0.0572,128.345,0.605,1942
0.992,['Claudio Villa'],0.245,189257,0.172,0,4oiJvd28VX8w8yeHEe002C,0.0125,10,0.113,-13.902,1,Anema e core,4,1942-11-13,0.0416,166.46599999999995,0.205,1942
0.782,['葛蘭'],0.54,181227,0.327,0,4oxfiZvtMJzBKan6f4wUMo,0.0,2,0.0734,-8.509,1,卡門 - 藝術歌曲版,0,1942,0.124,121.607,0.6729999999999999,1942
0.931,['Claudio Villa'],0.698,179200,0.332,0,4pDGGv64JabLKJWxExeKnK,1.77e-05,10,0.0635,-12.08,1,Samba alla fiorentina,0,1942-11-13,0.0558,126.843,0.7390000000000001,1942
0.606,['Orchestra Studio 7'],0.703,192836,0.247,0,4pOP6TIOUq5jzOqwfjDMah,0.0104,1,0.179,-14.117,1,Roberta - Instrument and base Version,0,1942-11-13,0.0302,81.93299999999998,0.8740000000000001,1942
0.994,['Lata Mangeshkar'],0.519,196867,0.139,0,4pXDBTniSAPNtcZRAOeKgg,0.696,2,0.11,-15.047,0,Vasanta Raja Aala,0,1942-12-01,0.0622,136.71200000000002,0.777,1942
0.995,['Tapi Dharma Rao'],0.477,180670,0.193,0,4qHfraZj0DRJukTpSGPc72,0.5870000000000001,11,0.194,-10.811,1,"Karma Data Vasama (From ""Patni"")",0,1942-12-31,0.127,73.08800000000002,0.696,1942
0.0358,['Orchestra Studio 7'],0.76,203259,0.463,0,4qXmrZyWcsETRq6JxayKid,1.31e-05,4,0.221,-12.132,0,A città 'e pullecenella - Instrument and base Version,0,1942-11-13,0.18,97.397,0.962,1942
0.977,['Charlie Chaplin'],0.53,193824,0.209,0,4qmz6OTEv1FMZPtlE4TCWJ,0.604,10,0.115,-10.901,0,"The Lone Prospector, Big Jim & Black Larsen",1,1942,0.0533,109.746,0.519,1942
0.899,"['Asha Bhosle', 'Mohammed Rafi']",0.324,384587,0.524,0,4qo0lLIWeqX6GpeVmpYsne,0.452,2,0.379,-12.068,1,Aaram Hai Haraam,0,1942-01-01,0.0594,145.695,0.578,1942
0.99,"['Wolfgang Amadeus Mozart', 'Ezio Pinza', 'Margit Bokor', 'Wiener Philharmoniker', 'Bruno Walter']",0.383,167440,0.132,0,4qt2YWFe5jCsHJO3tQ7K1S,0.00787,10,0.542,-20.337,1,"Don Giovanni, K. 527 (Excerpts): Là ci darem la mano",0,1942-01-01,0.0693,109.379,0.237,1942
0.996,"['Johann Sebastian Bach', 'Claudio Arrau']",0.667,133867,0.113,0,4qtQWHmtSZJIwO83nLyTCC,0.879,7,0.207,-25.897,1,"Goldberg Variations, BWV 988: Variation IX - Canon at the Third",1,1942,0.0824,120.522,0.657,1942
0.952,"['Giuseppe Verdi', 'Gino Marinuzzi', 'Carlo Tagliabue', 'Galliano Masini', 'Maria Caniglia', ""Orchestra Sinfonica dell'EIAR di Torino""]",0.37,194400,0.337,0,4r7i4P6wmlIpkqRLzvaUPL,0.232,3,0.482,-9.265,1,"Verdi : La forza del destino : Act 4 ""Io muoio... Confessione!"" [Carlo, Alvaro, Leonora]",0,1942,0.118,72.06,0.119,1942
0.898,"['Jean Sibelius', 'Arturo Toscanini']",0.131,732120,0.278,0,4rc5a3SkG6cuGBw713j1l3,0.926,2,0.722,-12.556,1,"Symphony No. 2 in D Major, Op. 43: IV. Finale. Allegro moderato",0,1942,0.0373,58.118,0.162,1942
0.988,"['Franz Liszt', 'Vladimir Horowitz']",0.289,397920,0.0581,0,4rctnxvK1EIHHrZUE6DLn7,0.929,11,0.107,-21.849,1,"Isoldes Liebestod from Tristan und Isolde, S. 447 (after Richard Wagner)",5,1942,0.0419,67.319,0.036000000000000004,1942
0.24,['Mina'],0.529,152424,0.521,0,4sGCQ2EI3j0Sztxp2Gi3hT,0.0,9,0.29,-15.19,1,Stringimi forte i polsi,1,1942-11-13,0.0368,90.312,0.888,1942
0.986,['Shanta Apte'],0.565,168693,0.34600000000000003,0,4si2vmWbqF083mYauVxbED,0.0008410000000000001,7,0.542,-8.591000000000001,1,Pani Ke Raja Machheriya Ho,0,1942-12-31,0.136,86.635,0.882,1942
0.995,['Uma Devi'],0.825,191013,0.109,0,4ssXPXfFcQBk0rYWv79A4G,0.433,4,0.121,-10.107,0,Mere Chhote Se Man Men,0,1942-01-01,0.465,128.942,0.8370000000000001,1942
0.993,['Claudio Villa'],0.474,205688,0.313,0,4umHOZ5lSosxCvFkJ0tCqw,0.341,10,0.146,-12.382,1,Rumba all'italiana,0,1942-11-13,0.0412,79.797,0.685,1942
0.982,['Giacomo Rondinella'],0.5,215824,0.139,0,4v6QYCGffoqsAKNq9nWnWm,0.00111,7,0.345,-18.223,1,Terra straniera,0,1942-11-23,0.0681,121.88,0.486,1942
0.963,"['Felix Mendelssohn', 'Arturo Toscanini']",0.227,275400,0.0901,0,4vBZRf6KWbMryfuuglDdCi,0.0609,4,0.226,-23.816,1,"Incidental Music to A Midsummer Night's Dream, Op. 61: No. 12, Melodrama & Finale",0,1942,0.0447,81.42699999999998,0.0412,1942
0.967,['Charlie Chaplin'],0.34,253500,0.23,0,4vLi4nQqAOoMjMvqVjlnCS,0.802,8,0.6829999999999999,-12.727,0,Hustling and Shovelling / New Year's Eve,0,1942,0.106,177.472,0.261,1942
0.943,['Orquesta Bizarros'],0.449,171891,0.307,0,4vn0hf28POVpk1373KpvzI,0.00315,10,0.0782,-7.707000000000002,0,Un Madrigal - Remastered,0,1942-01-12,0.0329,133.648,0.623,1942
0.993,"['Wolfgang Amadeus Mozart', 'Elisabeth Schumann', 'Wiener Philharmoniker']",0.293,228640,0.0297,0,4wIT9YfnzNNGwSrgWWc01c,0.000254,5,0.0919,-26.782,1,"Le nozze di Figaro, K. 492 (Excerpts Sung in German): O säume länger nicht",0,1942-01-01,0.047,102.613,0.194,1942
0.991,['白光'],0.825,144693,0.16699999999999998,0,4xywjwaj2S9OodyLh03IGJ,0.762,11,0.0775,-14.835,1,禿子溺坑,2,1942-05-01,0.0907,131.594,0.411,1942
0.994,['Kanan Devi'],0.588,189720,0.233,0,4y1tT4OsqrSCMM5FxhH17n,0.5770000000000001,3,0.482,-14.819,1,Kon Prabhater Moner Range,0,1942-01-01,0.0839,131.734,0.62,1942
0.989,['Chittoor V. Nagaiah'],0.547,90093,0.183,0,4yKe2CFVvK62xQBu7sR8hV,0.00976,11,0.325,-9.282,1,Kamaneeya Bhoomi (Padyam),0,1942-12-31,0.132,134.42,0.452,1942
0.927,"['Giuseppe Verdi', 'Gino Marinuzzi', 'Bruno Erminero', 'Carlo Tagliabue', ""Coro dell'EIAR di Torino"", 'Dario Caselli', 'Giuseppe Nessi', 'Maria Caniglia', ""Orchestra Sinfonica dell'EIAR di Torino""]",0.6809999999999999,33627,0.219,0,4yV1ktFQGXfm8FTpzAQxcX,0.013,0,0.219,-19.27,1,"Verdi : La forza del destino : Act 2 ""Che vedo!... mio fratello!"" [Leonora, Alcade, Carlos, Chorus, Trabuco]",0,1942,0.313,128.379,0.721,1942
0.918,['Orchestra Studio 7'],0.5539999999999999,198687,0.0886,0,4zBtWhYDOYZSC4iB2HbePv,0.00031800000000000003,9,0.113,-18.389,1,O Bar 'e L'Università - Instrument and base Version,0,1942-11-13,0.0426,90.583,0.551,1942
0.993,"['Maurice Ravel', 'Oscar Levant']",0.369,208600,0.028,0,4zEOek5wbQSe9GW0INWm3y,0.921,6,0.115,-25.886,1,"Sonatine, M. 40: II. Mouvement de menuet",0,1942,0.0452,69.57300000000001,0.0604,1942
0.995,['Claudio Villa'],0.259,191033,0.147,0,4zEeRU7KnojtkQc7MuwEjN,0.339,7,0.119,-14.498,1,Carmela,0,1942-11-13,0.0445,79.857,0.381,1942
0.672,['Orchestra Studio 7'],0.322,207517,0.405,0,4zF3B9J9cmfE0s0bivlvn1,2.87e-06,0,0.113,-13.225,0,Speranza - Instrument and base Version,0,1942-11-13,0.038,108.479,0.485,1942
0.99,['Giacomo Rondinella'],0.441,198949,0.257,0,4zf94M9lJKqrlGpeYobASz,0.838,0,0.282,-17.395,0,Pullecenella,0,1942-11-23,0.0822,85.21700000000001,0.477,1942
0.992,"['George Gershwin', 'Oscar Levant']",0.487,80680,0.16399999999999998,0,4zmdPN9Vn5O1PQjpyPmJC8,0.892,0,0.0772,-18.395,0,3 Preludes (Remastered): I. Allegro ben ritmato e deciso,0,1942,0.057,105.956,0.403,1942
0.941,"['Ludwig van Beethoven', 'Wilhelm Kempff', 'Berliner Philharmoniker', 'Peter Raabe']",0.324,1218320,0.132,0,4zvG0Axb0ZKmbWpSwoFUAc,0.198,3,0.119,-17.031,1,"Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": I. Allegro moderato",1,1942,0.038,118.346,0.125,1942
0.989,['Luciano Tajoli'],0.426,196180,0.124,0,50Ac1ElaHcK6JDnRNxo1KD,0.722,4,0.12,-16.982,1,Cenere,0,1942-11-23,0.0506,121.847,0.395,1942
0.99,['Natalino Otto'],0.75,181603,0.0538,0,50DnSBVrL4VlCkb1ClU3a4,0.941,0,0.0902,-25.34800000000001,0,Muchachita,0,1942-11-23,0.0617,123.448,0.345,1942
0.297,['Orchestra Studio 7'],0.5329999999999999,275435,0.498,0,50QrXb3L7FIQYR6Fp2iEHR,0.252,7,0.718,-10.952,1,'O sole mio - Instrument and base Version,0,1942-11-13,0.0288,112.48,0.5379999999999999,1942
