year,origin_region,origin,academic_type,students
2007/08,East Asia,Hong Kong,Non-Degree,367
2007/08,East Asia,Hong Kong,OPT,640
2007/08,East Asia,Hong Kong,Undergraduate,5778
2007/08,East Asia,Japan,Graduate,6878
2007/08,East Asia,Japan,Non-Degree,3806
2007/08,East Asia,Japan,OPT,2459
2007/08,East Asia,Japan,Undergraduate,20831
2007/08,East Asia,Macau,Graduate,57
2007/08,East Asia,Macau,Non-Degree,9
2007/08,East Asia,Macau,OPT,36
2007/08,East Asia,Macau,Undergraduate,319
2007/08,East Asia,Mongolia,Graduate,224
2007/08,East Asia,Mongolia,Non-Degree,170
2007/08,East Asia,Mongolia,OPT,83
2007/08,East Asia,Mongolia,Undergraduate,831
2007/08,East Asia,North Korea,Graduate,12
2007/08,East Asia,North Korea,Non-Degree,2
2007/08,East Asia,North Korea,OPT,1
2007/08,East Asia,North Korea,Undergraduate,50
2007/08,East Asia,South Korea,Graduate,24697
2007/08,East Asia,South Korea,Non-Degree,6528
2007/08,East Asia,South Korea,OPT,4965
2007/08,East Asia,South Korea,Undergraduate,32934
2007/08,East Asia,Taiwan,Graduate,16064
2007/08,East Asia,Taiwan,Non-Degree,2228
2007/08,East Asia,Taiwan,OPT,3178
2007/08,East Asia,Taiwan,Undergraduate,7531
2007/08,Europe,Albania,Graduate,271
2007/08,Europe,Albania,Non-Degree,20
2007/08,Europe,Albania,OPT,63
2007/08,Europe,Albania,Undergraduate,335
2007/08,Europe,Andorra,Graduate,5
2007/08,Europe,Andorra,Non-Degree,2
2007/08,Europe,Andorra,OPT,0
2007/08,Europe,Andorra,Undergraduate,2
2007/08,Europe,Armenia,Graduate,209
2007/08,Europe,Armenia,Non-Degree,38
2007/08,Europe,Armenia,OPT,29
2007/08,Europe,Armenia,Undergraduate,127
2007/08,Europe,Austria,Graduate,307
2007/08,Europe,Austria,Non-Degree,140
2007/08,Europe,Austria,OPT,70
2007/08,Europe,Austria,Undergraduate,369
2007/08,Europe,Azerbaijan,Graduate,127
2007/08,Europe,Azerbaijan,Non-Degree,22
2007/08,Europe,Azerbaijan,OPT,22
2007/08,Europe,Azerbaijan,Undergraduate,147
2007/08,Europe,Belarus,Graduate,169
2007/08,Europe,Belarus,Non-Degree,12
2007/08,Europe,Belarus,OPT,30
2007/08,Europe,Belarus,Undergraduate,246
2007/08,Europe,Belgium,Graduate,359
2007/08,Europe,Belgium,Non-Degree,70
2007/08,Europe,Belgium,OPT,49
2007/08,Europe,Belgium,Undergraduate,334
2007/08,Europe,Bosnia and Herzegovina,Graduate,142
2007/08,Europe,Bosnia and Herzegovina,Non-Degree,8
2007/08,Europe,Bosnia and Herzegovina,OPT,21
2007/08,Europe,Bosnia and Herzegovina,Undergraduate,238
2007/08,Europe,Bulgaria,Graduate,1148
2007/08,Europe,Bulgaria,Non-Degree,70
2007/08,Europe,Bulgaria,OPT,342
2007/08,Europe,Bulgaria,Undergraduate,1645
2007/08,Europe,Croatia,Graduate,241
2007/08,Europe,Croatia,Non-Degree,13
2007/08,Europe,Croatia,OPT,61
2007/08,Europe,Croatia,Undergraduate,287
2007/08,Europe,Cyprus,Graduate,415
2007/08,Europe,Cyprus,Non-Degree,18
2007/08,Europe,Cyprus,OPT,57
2007/08,Europe,Cyprus,Undergraduate,292
2007/08,Europe,Czechia/Czech Republic,Graduate,345
2007/08,Europe,Czechia/Czech Republic,Non-Degree,84
2007/08,Europe,Czechia/Czech Republic,OPT,61
2007/08,Europe,Czechia/Czech Republic,Undergraduate,432
2007/08,Europe,Denmark,Graduate,286
2007/08,Europe,Denmark,Non-Degree,221
2007/08,Europe,Denmark,OPT,36
2007/08,Europe,Denmark,Undergraduate,355
2007/08,Europe,Estonia,Graduate,70
2007/08,Europe,Estonia,Non-Degree,10
2007/08,Europe,Estonia,OPT,20
2007/08,Europe,Estonia,Undergraduate,145
2007/08,Europe,"Europe, Unspecified",Graduate,0
2007/08,Europe,"Europe, Unspecified",Non-Degree,0
2007/08,Europe,"Europe, Unspecified",OPT,0
2007/08,Europe,"Europe, Unspecified",Undergraduate,19
2007/08,Europe,Finland,Graduate,175
2007/08,Europe,Finland,Non-Degree,143
2007/08,Europe,Finland,OPT,31
2007/08,Europe,Finland,Undergraduate,323
2007/08,Europe,France,Graduate,2808
2007/08,Europe,France,Non-Degree,1103
2007/08,Europe,France,OPT,609
2007/08,Europe,France,Undergraduate,2530
2007/08,Europe,Georgia,Graduate,213
2007/08,Europe,Georgia,Non-Degree,15
2007/08,Europe,Georgia,OPT,17
2007/08,Europe,Georgia,Undergraduate,133
2007/08,Europe,Germany,Graduate,3673
2007/08,Europe,Germany,Non-Degree,1431
2007/08,Europe,Germany,OPT,492
2007/08,Europe,Germany,Undergraduate,3311
2007/08,Europe,Gibraltar,Graduate,10
2007/08,Europe,Gibraltar,Non-Degree,1
2007/08,Europe,Gibraltar,OPT,0
2007/08,Europe,Gibraltar,Undergraduate,4
2007/08,Europe,Greece,Graduate,1321
2007/08,Europe,Greece,Non-Degree,45
2007/08,Europe,Greece,OPT,194
2007/08,Europe,Greece,Undergraduate,421
2007/08,Europe,Holy See,Graduate,2
2007/08,Europe,Holy See,Non-Degree,0
2007/08,Europe,Holy See,OPT,0
2007/08,Europe,Holy See,Undergraduate,0
2007/08,Europe,Hungary,Graduate,280
2007/08,Europe,Hungary,Non-Degree,55
2007/08,Europe,Hungary,OPT,66
2007/08,Europe,Hungary,Undergraduate,309
2007/08,Europe,Iceland,Graduate,230
2007/08,Europe,Iceland,Non-Degree,22
2007/08,Europe,Iceland,OPT,25
2007/08,Europe,Iceland,Undergraduate,125
2007/08,Europe,Ireland,Graduate,434
2007/08,Europe,Ireland,Non-Degree,105
2007/08,Europe,Ireland,OPT,60
2007/08,Europe,Ireland,Undergraduate,419
2007/08,Europe,Italy,Graduate,1874
2007/08,Europe,Italy,Non-Degree,415
2007/08,Europe,Italy,OPT,302
2007/08,Europe,Italy,Undergraduate,944
2007/08,Europe,Kosovo,Graduate,8
2007/08,Europe,Kosovo,Non-Degree,0
2007/08,Europe,Kosovo,OPT,3
2007/08,Europe,Kosovo,Undergraduate,39
2007/08,Europe,Latvia,Graduate,96
2007/08,Europe,Latvia,Non-Degree,11
2007/08,Europe,Latvia,OPT,33
2007/08,Europe,Latvia,Undergraduate,223
2007/08,Europe,Liechtenstein,Graduate,2
2007/08,Europe,Liechtenstein,Non-Degree,5
2007/08,Europe,Liechtenstein,OPT,0
2007/08,Europe,Liechtenstein,Undergraduate,6
2007/08,Europe,Lithuania,Graduate,152
2007/08,Europe,Lithuania,Non-Degree,15
2007/08,Europe,Lithuania,OPT,53
2007/08,Europe,Lithuania,Undergraduate,275
2007/08,Europe,Luxembourg,Graduate,13
2007/08,Europe,Luxembourg,Non-Degree,4
2007/08,Europe,Luxembourg,OPT,4
2007/08,Europe,Luxembourg,Undergraduate,28
2007/08,Europe,Malta,Graduate,6
2007/08,Europe,Malta,Non-Degree,5
2007/08,Europe,Malta,OPT,2
2007/08,Europe,Malta,Undergraduate,11
2007/08,Europe,Moldova,Graduate,131
2007/08,Europe,Moldova,Non-Degree,28
2007/08,Europe,Moldova,OPT,24
2007/08,Europe,Moldova,Undergraduate,235
2007/08,Europe,Monaco,Graduate,7
2007/08,Europe,Monaco,Non-Degree,2
2007/08,Europe,Monaco,OPT,0
2007/08,Europe,Monaco,Undergraduate,19
2007/08,Europe,Montenegro,Graduate,33
2007/08,Europe,Montenegro,Non-Degree,7
2007/08,Europe,Montenegro,OPT,13
2007/08,Europe,Montenegro,Undergraduate,54
2007/08,Europe,Netherlands,Graduate,534
2007/08,Europe,Netherlands,Non-Degree,251
2007/08,Europe,Netherlands,OPT,79
2007/08,Europe,Netherlands,Undergraduate,816
2007/08,Europe,North Macedonia,Graduate,118
2007/08,Europe,North Macedonia,Non-Degree,10
2007/08,Europe,North Macedonia,OPT,26
2007/08,Europe,North Macedonia,Undergraduate,157
2007/08,Europe,Norway,Graduate,363
2007/08,Europe,Norway,Non-Degree,169
2007/08,Europe,Norway,OPT,61
2007/08,Europe,Norway,Undergraduate,671
2007/08,Europe,Poland,Graduate,913
2007/08,Europe,Poland,Non-Degree,142
2007/08,Europe,Poland,OPT,227
2007/08,Europe,Poland,Undergraduate,1449
2007/08,Europe,Portugal,Graduate,423
2007/08,Europe,Portugal,Non-Degree,40
2007/08,Europe,Portugal,OPT,66
2007/08,Europe,Portugal,Undergraduate,373
2007/08,Europe,Romania,Graduate,1599
2007/08,Europe,Romania,Non-Degree,66
2007/08,Europe,Romania,OPT,278
2007/08,Europe,Romania,Undergraduate,959
2007/08,Europe,Russia,Graduate,2235
2007/08,Europe,Russia,Non-Degree,327
2007/08,Europe,Russia,OPT,395
2007/08,Europe,Russia,Undergraduate,1949
2007/08,Europe,San Marino,Graduate,0
2007/08,Europe,San Marino,Non-Degree,0
2007/08,Europe,San Marino,OPT,0
2007/08,Europe,San Marino,Undergraduate,0
2007/08,Europe,Serbia,Graduate,491
2007/08,Europe,Serbia,Non-Degree,37
2007/08,Europe,Serbia,OPT,110
2007/08,Europe,Serbia,Undergraduate,555
2007/08,Europe,Slovakia,Graduate,195
2007/08,Europe,Slovakia,Non-Degree,28
2007/08,Europe,Slovakia,OPT,29
2007/08,Europe,Slovakia,Undergraduate,284
2007/08,Europe,Slovenia,Graduate,88
2007/08,Europe,Slovenia,Non-Degree,11
2007/08,Europe,Slovenia,OPT,8
2007/08,Europe,Slovenia,Undergraduate,103
2007/08,Europe,Spain,Graduate,1643
2007/08,Europe,Spain,Non-Degree,631
2007/08,Europe,Spain,OPT,269
2007/08,Europe,Spain,Undergraduate,1117
2007/08,Europe,Sweden,Graduate,478
2007/08,Europe,Sweden,Non-Degree,324
2007/08,Europe,Sweden,OPT,152
2007/08,Europe,Sweden,Undergraduate,2338
2007/08,Europe,Switzerland,Graduate,476
2007/08,Europe,Switzerland,Non-Degree,152
2007/08,Europe,Switzerland,OPT,104
2007/08,Europe,Switzerland,Undergraduate,564
2007/08,Europe,Turkey,Graduate,6592
2007/08,Europe,Turkey,Non-Degree,799
2007/08,Europe,Turkey,OPT,960
2007/08,Europe,Turkey,Undergraduate,3679
2007/08,Europe,Ukraine,Graduate,884
2007/08,Europe,Ukraine,Non-Degree,100
2007/08,Europe,Ukraine,OPT,102
2007/08,Europe,Ukraine,Undergraduate,628
2007/08,Europe,United Kingdom,Graduate,2553
2007/08,Europe,United Kingdom,Non-Degree,1043
2007/08,Europe,United Kingdom,OPT,571
2007/08,Europe,United Kingdom,Undergraduate,4200
2007/08,Europe,"Yugoslavia, Former",Graduate,54
2007/08,Europe,"Yugoslavia, Former",Non-Degree,0
2007/08,Europe,"Yugoslavia, Former",OPT,11
2007/08,Europe,"Yugoslavia, Former",Undergraduate,49
2007/08,Latin America and Caribbean,"Latin America and Caribbean, Unspecified",Graduate,0
2007/08,Latin America and Caribbean,"Latin America and Caribbean, Unspecified",Non-Degree,0
2007/08,Latin America and Caribbean,"Latin America and Caribbean, Unspecified",OPT,0
2007/08,Latin America and Caribbean,"Latin America and Caribbean, Unspecified",Undergraduate,2
2007/08,Mexico and Central America,Belize,Graduate,185
2007/08,Mexico and Central America,Belize,Non-Degree,26
2007/08,Mexico and Central America,Belize,OPT,47
2007/08,Mexico and Central America,Belize,Undergraduate,232
2007/08,Mexico and Central America,Costa Rica,Graduate,394
2007/08,Mexico and Central America,Costa Rica,Non-Degree,32
2007/08,Mexico and Central America,Costa Rica,OPT,61
2007/08,Mexico and Central America,Costa Rica,Undergraduate,440
2007/08,Mexico and Central America,El Salvador,Graduate,151
2007/08,Mexico and Central America,El Salvador,Non-Degree,45
2007/08,Mexico and Central America,El Salvador,OPT,47
2007/08,Mexico and Central America,El Salvador,Undergraduate,697
2007/08,Mexico and Central America,Guatemala,Graduate,225
2007/08,Mexico and Central America,Guatemala,Non-Degree,19
2007/08,Mexico and Central America,Guatemala,OPT,70
2007/08,Mexico and Central America,Guatemala,Undergraduate,705
2007/08,Mexico and Central America,Honduras,Graduate,221
2007/08,Mexico and Central America,Honduras,Non-Degree,36
2007/08,Mexico and Central America,Honduras,OPT,58
2007/08,Mexico and Central America,Honduras,Undergraduate,753
2007/08,Mexico and Central America,Mexico,Graduate,4540
2007/08,Mexico and Central America,Mexico,Non-Degree,884
2007/08,Mexico and Central America,Mexico,OPT,807
2007/08,Mexico and Central America,Mexico,Undergraduate,8606
2007/08,Mexico and Central America,"Mexico and Central America, Unspecified",Graduate,0
2007/08,Mexico and Central America,"Mexico and Central America, Unspecified",Non-Degree,0
2007/08,Mexico and Central America,"Mexico and Central America, Unspecified",OPT,0
2007/08,Mexico and Central America,"Mexico and Central America, Unspecified",Undergraduate,0
2007/08,Mexico and Central America,Nicaragua,Graduate,108
2007/08,Mexico and Central America,Nicaragua,Non-Degree,24
2007/08,Mexico and Central America,Nicaragua,OPT,21
2007/08,Mexico and Central America,Nicaragua,Undergraduate,236
2007/08,Mexico and Central America,Panama,Graduate,275
2007/08,Mexico and Central America,Panama,Non-Degree,20
2007/08,Mexico and Central America,Panama,OPT,84
2007/08,Mexico and Central America,Panama,Undergraduate,751
2007/08,Middle East,Bahrain,Graduate,104
2007/08,Middle East,Bahrain,Non-Degree,12
2007/08,Middle East,Bahrain,OPT,14
2007/08,Middle East,Bahrain,Undergraduate,264
2007/08,Middle East,Iran,Graduate,2189
2007/08,Middle East,Iran,Non-Degree,135
2007/08,Middle East,Iran,OPT,175
2007/08,Middle East,Iran,Undergraduate,561
2007/08,Middle East,Iraq,Graduate,171
2007/08,Middle East,Iraq,Non-Degree,35
2007/08,Middle East,Iraq,OPT,14
2007/08,Middle East,Iraq,Undergraduate,87
2007/08,Middle East,Israel,Graduate,1511
2007/08,Middle East,Israel,Non-Degree,149
2007/08,Middle East,Israel,OPT,313
2007/08,Middle East,Israel,Undergraduate,1031
2007/08,Middle East,Jordan,Graduate,1084
2007/08,Middle East,Jordan,Non-Degree,109
2007/08,Middle East,Jordan,OPT,113
2007/08,Middle East,Jordan,Undergraduate,493
2007/08,Middle East,Kuwait,Graduate,447
2007/08,Middle East,Kuwait,Non-Degree,121
2007/08,Middle East,Kuwait,OPT,40
2007/08,Middle East,Kuwait,Undergraduate,1215
2007/08,Middle East,Lebanon,Graduate,970
2007/08,Middle East,Lebanon,Non-Degree,78
2007/08,Middle East,Lebanon,OPT,162
2007/08,Middle East,Lebanon,Undergraduate,597
2007/08,Middle East,"Middle East, Unspecified",Graduate,0
2007/08,Middle East,"Middle East, Unspecified",Non-Degree,0
2007/08,Middle East,"Middle East, Unspecified",OPT,0
2007/08,Middle East,"Middle East, Unspecified",Undergraduate,0
2007/08,Middle East,Oman,Graduate,152
2007/08,Middle East,Oman,Non-Degree,37
2007/08,Middle East,Oman,OPT,19
2007/08,Middle East,Oman,Undergraduate,153
2007/08,Middle East,Palestinian Territories,Graduate,70
2007/08,Middle East,Palestinian Territories,Non-Degree,24
2007/08,Middle East,Palestinian Territories,OPT,6
2007/08,Middle East,Palestinian Territories,Undergraduate,149
2007/08,Middle East,Qatar,Graduate,27
2007/08,Middle East,Qatar,Non-Degree,57
2007/08,Middle East,Qatar,OPT,4
2007/08,Middle East,Qatar,Undergraduate,257
2007/08,Middle East,Saudi Arabia,Graduate,2307
2007/08,Middle East,Saudi Arabia,Non-Degree,1675
2007/08,Middle East,Saudi Arabia,OPT,119
2007/08,Middle East,Saudi Arabia,Undergraduate,5772
2007/08,Middle East,Syria,Graduate,245
2007/08,Middle East,Syria,Non-Degree,33
2007/08,Middle East,Syria,OPT,45
2007/08,Middle East,Syria,Undergraduate,194
2007/08,Middle East,United Arab Emirates,Graduate,184
2007/08,Middle East,United Arab Emirates,Non-Degree,190
2007/08,Middle East,United Arab Emirates,OPT,24
2007/08,Middle East,United Arab Emirates,Undergraduate,585
2007/08,Middle East,Yemen,Graduate,85
2007/08,Middle East,Yemen,Non-Degree,18
2007/08,Middle East,Yemen,OPT,11
2007/08,Middle East,Yemen,Undergraduate,119
2007/08,North Africa,Algeria,Graduate,65
2007/08,North Africa,Algeria,Non-Degree,23
2007/08,North Africa,Algeria,OPT,13
2007/08,North Africa,Algeria,Undergraduate,78
2007/08,North Africa,Egypt,Graduate,1095
2007/08,North Africa,Egypt,Non-Degree,99
2007/08,North Africa,Egypt,OPT,98
2007/08,North Africa,Egypt,Undergraduate,474
2007/08,North Africa,Libya,Graduate,52
2007/08,North Africa,Libya,Non-Degree,55
2007/08,North Africa,Libya,OPT,2
2007/08,North Africa,Libya,Undergraduate,46
2007/08,North Africa,Morocco,Graduate,366
2007/08,North Africa,Morocco,Non-Degree,72
2007/08,North Africa,Morocco,OPT,82
2007/08,North Africa,Morocco,Undergraduate,612
2007/08,North Africa,"North Africa, Unspecified",Graduate,0
2007/08,North Africa,"North Africa, Unspecified",Non-Degree,0
2007/08,North Africa,"North Africa, Unspecified",OPT,0
2007/08,North Africa,"North Africa, Unspecified",Undergraduate,0
2007/08,North Africa,Tunisia,Graduate,187
2007/08,North Africa,Tunisia,Non-Degree,44
2007/08,North Africa,Tunisia,OPT,26
2007/08,North Africa,Tunisia,Undergraduate,145
2007/08,North America,Canada,Graduate,13040
2007/08,North America,Canada,Non-Degree,519
2007/08,North America,Canada,OPT,1869
2007/08,North America,Canada,Undergraduate,13623
2007/08,Oceania,Australia,Graduate,909
2007/08,Oceania,Australia,Non-Degree,468
2007/08,Oceania,Australia,OPT,186
2007/08,Oceania,Australia,Undergraduate,1525
2007/08,Oceania,Cook Islands,Graduate,2
2007/08,Oceania,Cook Islands,Non-Degree,0
2007/08,Oceania,Cook Islands,OPT,0
2007/08,Oceania,Cook Islands,Undergraduate,3
2007/08,Oceania,Fiji,Graduate,25
2007/08,Oceania,Fiji,Non-Degree,11
2007/08,Oceania,Fiji,OPT,8
2007/08,Oceania,Fiji,Undergraduate,133
2007/08,Oceania,French Polynesia,Graduate,9
2007/08,Oceania,French Polynesia,Non-Degree,2
2007/08,Oceania,French Polynesia,OPT,1
2007/08,Oceania,French Polynesia,Undergraduate,46
2007/08,Oceania,Kiribati,Graduate,2
2007/08,Oceania,Kiribati,Non-Degree,0
2007/08,Oceania,Kiribati,OPT,1
2007/08,Oceania,Kiribati,Undergraduate,33
2007/08,Oceania,"Marshall Islands, Republic of the",Graduate,0
2007/08,Oceania,"Marshall Islands, Republic of the",Non-Degree,0
2007/08,Oceania,"Marshall Islands, Republic of the",OPT,0
2007/08,Oceania,"Marshall Islands, Republic of the",Undergraduate,85
2007/08,Oceania,"Micronesia, Federate States of ",Graduate,3
2007/08,Oceania,"Micronesia, Federate States of ",Non-Degree,0
2007/08,Oceania,"Micronesia, Federate States of ",OPT,0
2007/08,Oceania,"Micronesia, Federate States of ",Undergraduate,137
2007/08,Oceania,Nauru,Graduate,1
2007/08,Oceania,Nauru,Non-Degree,0
2007/08,Oceania,Nauru,OPT,0
2007/08,Oceania,Nauru,Undergraduate,2
2007/08,Oceania,New Caledonia,Graduate,2
2007/08,Oceania,New Caledonia,Non-Degree,1
2007/08,Oceania,New Caledonia,OPT,0
2007/08,Oceania,New Caledonia,Undergraduate,6
2007/08,Oceania,New Zealand,Graduate,414
2007/08,Oceania,New Zealand,Non-Degree,56
2007/08,Oceania,New Zealand,OPT,65
2007/08,Oceania,New Zealand,Undergraduate,486
2007/08,Oceania,Niue,Graduate,1
2007/08,Oceania,Niue,Non-Degree,2
2007/08,Oceania,Niue,OPT,0
2007/08,Oceania,Niue,Undergraduate,0
2007/08,Oceania,Norfolk Island,Graduate,0
2007/08,Oceania,Norfolk Island,Non-Degree,0
2007/08,Oceania,Norfolk Island,OPT,0
2007/08,Oceania,Norfolk Island,Undergraduate,0
2007/08,Oceania,"Pacific Islands, Unspecified",Graduate,0
2007/08,Oceania,"Pacific Islands, Unspecified",Non-Degree,0
2007/08,Oceania,"Pacific Islands, Unspecified",OPT,0
2007/08,Oceania,"Pacific Islands, Unspecified",Undergraduate,1
2007/08,Oceania,Palau,Graduate,4
2007/08,Oceania,Palau,Non-Degree,1
2007/08,Oceania,Palau,OPT,0
2007/08,Oceania,Palau,Undergraduate,39
2007/08,Oceania,Papua New Guinea,Graduate,11
2007/08,Oceania,Papua New Guinea,Non-Degree,0
2007/08,Oceania,Papua New Guinea,OPT,1
2007/08,Oceania,Papua New Guinea,Undergraduate,23
2007/08,Oceania,Samoa,Graduate,5
2007/08,Oceania,Samoa,Non-Degree,2
2007/08,Oceania,Samoa,OPT,2
2007/08,Oceania,Samoa,Undergraduate,63
2007/08,Oceania,Solomon Islands,Graduate,8
2007/08,Oceania,Solomon Islands,Non-Degree,0
2007/08,Oceania,Solomon Islands,OPT,0
2007/08,Oceania,Solomon Islands,Undergraduate,6
2007/08,Oceania,Tonga,Graduate,10
2007/08,Oceania,Tonga,Non-Degree,10
2007/08,Oceania,Tonga,OPT,2
2007/08,Oceania,Tonga,Undergraduate,179
2007/08,Oceania,Tuvalu,Graduate,0
2007/08,Oceania,Tuvalu,Non-Degree,1
2007/08,Oceania,Tuvalu,OPT,0
2007/08,Oceania,Tuvalu,Undergraduate,4
2007/08,Oceania,Vanuatu,Graduate,1
2007/08,Oceania,Vanuatu,Non-Degree,1
2007/08,Oceania,Vanuatu,OPT,0
2007/08,Oceania,Vanuatu,Undergraduate,3
2007/08,Oceania,Wallis and Futuna,Graduate,1
2007/08,Oceania,Wallis and Futuna,Non-Degree,0
2007/08,Oceania,Wallis and Futuna,OPT,0
2007/08,Oceania,Wallis and Futuna,Undergraduate,2
2007/08,South America,Argentina,Graduate,1386
2007/08,South America,Argentina,Non-Degree,87
2007/08,South America,Argentina,OPT,242
2007/08,South America,Argentina,Undergraduate,820
2007/08,South America,Bolivia,Graduate,251
2007/08,South America,Bolivia,Non-Degree,41
2007/08,South America,Bolivia,OPT,76
2007/08,South America,Bolivia,Undergraduate,596
2007/08,South America,Brazil,Graduate,2804
2007/08,South America,Brazil,Non-Degree,519
2007/08,South America,Brazil,OPT,543
2007/08,South America,Brazil,Undergraduate,3712
2007/08,South America,Chile,Graduate,923
2007/08,South America,Chile,Non-Degree,149
2007/08,South America,Chile,OPT,131
2007/08,South America,Chile,Undergraduate,482
2007/08,South America,Colombia,Graduate,2787
2007/08,South America,Colombia,Non-Degree,576
2007/08,South America,Colombia,OPT,465
2007/08,South America,Colombia,Undergraduate,2834
2007/08,South America,Ecuador,Graduate,606
2007/08,South America,Ecuador,Non-Degree,109
